vendor,arrayname,productId,productRev
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1E"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1E"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1E"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1E"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-20-02","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","STT14685 CLAR146","6310"
"SEAGATE","osdc-cx3-80-01 Stage","STE30065 CLAR146","EC0C"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R450"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","STT14685 CLAR146","6310"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C00B"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C00B"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R450"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R600"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C00B"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C00B"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"SEAGATE","osdc-cx3-80-01 Stage","STT34007 CLAR400","C003"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"SEAGATE","osdc-cx3-80-01 Stage","STT14685 CLAR146","6310"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-80-01 Stage","HUS151P1 CLAR146","R4F0"
"SEAGATE","osdc-cx3-80-01 Stage","STT14685 CLAR146","6310"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","STT14685 CLAR146","6316"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
"SEAGATE","osdc-cx3-80-01 Stage","ST314695 CLAR146","E008"
